,centroid_x,centroid_y,std_x,std_y,freq,movement_freq,touchdown_freq,velocity,gesture
2013-07-01 17:24:25,522.34113712374585,356.03344481605353,189.421786235681,173.42997702641264,299,299,0,5.2524527725752508,6
2013-07-01 17:24:26,517.83612040133778,352.17725752508363,184.2087602386396,174.73098791789144,299,299,0,5.2960416421404677,6
2013-07-01 17:24:27,515.80602006688969,350.30936454849501,182.20417551300915,173.24536595465585,299,299,0,5.333157809364546,6
2013-07-01 17:24:28,509.74247491638795,352.61705685618728,186.22855870068213,175.96628149979725,299,299,0,5.4150917759197341,6
2013-07-01 17:24:29,505.15499999999997,359.62166666666667,191.28577915260738,171.432346798921,300,300,0,5.2616799833333294,6
2013-07-01 17:24:30,489.96499999999997,355.20499999999998,192.477661323842,177.61895201634482,300,300,0,5.0593564866666654,6
2013-07-01 17:24:31,488.76666666666665,333.11333333333334,193.82645037534462,189.43723774830522,300,300,0,5.3959303566666685,6
2013-07-01 17:24:32,511.26999999999998,321.87166666666667,218.42929815918552,181.34342877836113,300,300,0,5.4755505700000002,6
2013-07-01 17:24:33,542.85166666666669,334.97333333333336,209.997369382844,198.36839724522915,300,300,0,5.4594854299999964,6
2013-07-01 17:24:34,539.26499999999999,374.90166666666664,215.91475837611333,205.53983777749971,300,300,0,5.6382180633333325,6
2013-07-01 17:24:35,508.995,392.83166666666665,239.69200724287913,185.07220184803143,300,300,0,5.7173067600000023,6
2013-07-01 17:24:36,478.94833333333332,389.505,221.66986321573464,186.63466308956433,300,300,0,5.7216311499999994,6
2013-07-01 17:24:37,478.11000000000001,378.07499999999999,220.12758059618619,185.21811297200307,300,300,0,5.9659031433333309,6
2013-07-01 17:24:38,483.88999999999999,382.32999999999998,224.17715663851311,191.04322235914191,300,300,0,6.2168086300000009,6
2013-07-01 17:24:39,478.58026755852842,377.69565217391306,230.96712027817424,189.96998442131056,299,299,0,6.3511480100334472,6
2013-07-01 17:24:40,476.61538461538464,373.43478260869563,232.29018294232415,194.30546575176319,299,299,0,6.2396335752508358,6
2013-07-01 17:24:41,468.36956521739131,361.30100334448161,230.97225139884938,207.41329076727308,299,299,0,6.4443237658862875,6
2013-07-01 17:24:42,471.29431438127091,348.81103678929765,235.04265713326009,205.5775876456625,299,299,0,6.39051590301003,6
2013-07-01 17:24:43,472.40969899665549,343.4397993311037,234.6641578642778,198.6305076731243,299,299,0,6.4400814849498316,6
2013-07-01 17:24:44,479.52173913043481,333.52675585284283,226.78157164380386,195.38609416176268,299,299,0,6.5764558628762542,6
2013-07-01 17:24:45,490.82274247491637,321.42976588628761,217.38143111852526,206.42531211105472,299,299,0,6.6371936655518402,6
2013-07-01 17:24:46,500.24916387959865,323.10869565217394,217.23983272824344,205.42812323717837,299,299,0,6.364840441471574,6
2013-07-01 17:24:47,470.70323741007195,325.72122302158272,198.26808117077746,211.25221161582721,278,278,0,6.7958789712230265,6
2013-07-01 17:24:48,444.348623853211,245.29357798165137,206.25620509685194,162.51632617042412,218,218,0,6.5082984587155988,0
2013-07-01 17:24:49,520.68867924528297,182.0503144654088,189.8981379119389,127.0996966773332,159,159,0,6.196689062893082,0
2013-07-01 17:24:50,646.94444444444446,224.26262626262627,113.07415592976611,140.41408048024954,99,99,0,7.1049107575757562,0
2013-07-01 17:24:51,747.74358974358972,378.28205128205127,26.469911367952538,84.113472454257163,39,39,0,8.7710878974358959,0
2013-07-01 17:24:52,301.34426229508199,521.13114754098365,169.48329664462528,116.91075305688474,61,60,1,16.501143934426235,4
2013-07-01 17:24:53,301.34426229508199,521.13114754098365,169.48329664462528,116.91075305688474,61,60,1,16.501143934426235,4
2013-07-01 17:24:54,301.34426229508199,521.13114754098365,169.48329664462528,116.91075305688474,61,60,1,16.501143934426235,4
2013-07-01 17:24:55,301.72083333333336,511.05833333333334,152.63746794659713,113.59281888130316,120,118,2,15.47523635833333,4
