"time","uid","gid","mode","x","y"
166.915825152,1,1,1,0.564453125,0.345703125,
166.916719876,2,1,1,0.90185546875,0.117838541667,
166.92754237,3,1,1,0.71142578125,0.337239583333,
166.92789933,4,1,1,0.70458984375,0.822265625,
166.930748501,1,1,1,0.57373046875,0.360026041667,
166.943540283,4,1,1,0.70263671875,0.837890625,
166.94605068,1,1,1,0.58154296875,0.375651041667,
166.946318254,3,1,1,0.72265625,0.413411458333,
166.95901956,4,1,1,0.7021484375,0.852213541667,
166.961701855,3,1,1,0.7158203125,0.496744791667,
166.96287434,1,1,1,0.58837890625,0.38671875,
166.965584018,2,1,1,0.9765625,0.0651041666667,
166.966172221,2,1,1,0.9619140625,0.0755208333333,
166.97632176,3,1,1,0.6826171875,0.583333333333,
166.981396723,1,1,1,0.595703125,0.400390625,
166.981651883,4,1,1,0.7021484375,0.866536458333,
166.986387418,2,1,1,0.0634765625,0.068359375,
166.988118236,2,1,1,0.9775390625,0.0625,
166.993730708,3,1,1,0.62646484375,0.664713541667,
166.993872735,4,1,1,0.7021484375,0.882161458333,
166.99512458,1,1,1,0.603515625,0.411458333333,
167.006351414,4,1,1,0.703125,0.893880208333,
167.010168743,1,1,1,0.61181640625,0.422526041667,
167.015213909,3,1,1,0.55126953125,0.733072916667,
167.027852603,3,1,1,0.47021484375,0.776041666667,
167.029355083,4,1,1,0.70703125,0.906901041667,
167.03186796,1,1,1,0.62158203125,0.434244791667,
167.034643469,2,1,1,0.0634765625,0.0690104166667,
167.043248061,3,1,1,0.392578125,0.787109375,
167.04482527,4,1,1,0.71142578125,0.918619791667,
167.046058866,1,1,1,0.63134765625,0.4453125,
167.05855827,2,1,1,0.15771484375,0.100260416667,
167.058903781,4,1,1,0.71630859375,0.930338541667,
167.061921392,2,1,1,0.06396484375,0.0690104166667,
167.062171418,3,1,1,0.3291015625,0.766927083333,
167.064046323,1,1,1,0.64013671875,0.453776041667,
167.075424956,2,1,1,0.15673828125,0.100260416667,
167.076037181,4,1,1,0.72119140625,0.942057291667,
167.078512927,1,1,1,0.64990234375,0.462890625,
167.083464858,3,1,1,0.2841796875,0.711588541667,
167.093640055,3,1,1,0.25537109375,0.63671875,
167.098231536,4,1,1,0.72509765625,0.948567708333,
167.101256389,1,1,1,0.65966796875,0.470703125,
167.107306606,4,1,1,0.7294921875,0.953776041667,
167.109481246,3,1,1,0.240234375,0.549479166667,
167.11178541,1,1,1,0.66943359375,0.478515625,
167.123044585,4,1,1,0.734375,0.958333333333,
167.127717643,2,1,1,0.90625,0.118489583333,
167.130255985,1,1,1,0.6796875,0.485677083333,
167.13156029,3,1,1,0.23779296875,0.4609375,
167.14294285,3,1,1,0.24609375,0.377604166667,
167.14522184,4,1,1,0.740234375,0.9609375,
167.148744445,1,1,1,0.689453125,0.490234375,
167.152239775,2,1,1,0.90625,0.115885416667,
167.158995447,4,1,1,0.74609375,0.961588541667,
167.160439424,3,1,1,0.2724609375,0.302734375,
167.16129785,1,1,1,0.69970703125,0.495442708333,
167.1751608,4,1,1,0.7509765625,0.962239583333,
167.178418979,3,1,1,0.31591796875,0.241536458333,
167.179101297,1,1,1,0.70849609375,0.498046875,
167.191868919,4,1,1,0.7568359375,0.962890625,
167.193215138,3,1,1,0.3701171875,0.195963541667,
167.19421983,1,1,1,0.71826171875,0.500651041667,
167.1984106,2,1,1,0.9833984375,0.0735677083333,
167.199832294,2,1,1,0.9677734375,0.0826822916667,
167.21076701,3,1,1,0.4306640625,0.16796875,
167.212785415,2,1,1,0.0732421875,0.0631510416667,
167.213152045,2,1,1,0.98291015625,0.0748697916667,
167.214724909,4,1,1,0.76123046875,0.963541666667,
167.217696349,1,1,1,0.7275390625,0.501953125,
167.22555544,4,1,1,0.76611328125,0.963541666667,
167.225958174,3,1,1,0.4921875,0.158854166667,
167.230459199,1,1,1,0.736328125,0.502604166667,
167.242148808,4,1,1,0.77099609375,0.963541666667,
167.24581652,1,1,1,0.74462890625,0.502604166667,
167.248222444,3,1,1,0.5498046875,0.166666666667,
167.258714055,2,1,1,0.0732421875,0.064453125,
167.260188096,3,1,1,0.60302734375,0.1953125,
167.261560428,4,1,1,0.775390625,0.963541666667,
167.264778164,1,1,1,0.75244140625,0.502604166667,
167.275982522,4,1,1,0.77880859375,0.963541666667,
167.276398861,3,1,1,0.6494140625,0.2421875,
167.278562117,1,1,1,0.76025390625,0.502604166667,
167.289243281,2,1,1,0.16259765625,0.099609375,
167.292632291,4,1,1,0.783203125,0.963541666667,
167.29459468,3,1,1,0.685546875,0.297526041667,
167.295967896,1,1,1,0.767578125,0.498697916667,
167.30727176,4,1,1,0.787109375,0.962890625,
167.310448875,1,1,1,0.7734375,0.494140625,
167.315907663,3,1,1,0.7109375,0.36328125,
167.327016983,3,1,1,0.72021484375,0.432942708333,
167.332213105,4,1,1,0.7919921875,0.962239583333,
167.333930592,1,1,1,0.77978515625,0.488932291667,
167.33884629,2,1,1,0.9091796875,0.122395833333,
167.339920986,2,1,1,0.16162109375,0.100260416667,
167.34168555,3,1,1,0.71337890625,0.499348958333,
167.342223429,4,1,1,0.79638671875,0.9609375,
167.345927488,1,1,1,0.78515625,0.481770833333,
167.35899092,4,1,1,0.80078125,0.958333333333,
167.361887848,1,1,1,0.78955078125,0.473958333333,
167.36314144,3,1,1,0.68212890625,0.561848958333,
167.37290258,2,1,1,0.90869140625,0.12109375,
167.37801363,3,1,1,0.634765625,0.611328125,
167.378290579,4,1,1,0.8046875,0.955078125,
167.381043005,1,1,1,0.79248046875,0.466796875,
167.393256229,3,1,1,0.57275390625,0.641927083333,
167.394363771,4,1,1,0.80908203125,0.946614583333,
167.397678208,1,1,1,0.794921875,0.456380208333,
167.40842839,4,1,1,0.81298828125,0.936848958333,
167.409426263,2,1,1,0.9833984375,0.0748697916667,
167.413827001,2,1,1,0.96875,0.083984375,
167.414029539,3,1,1,0.50390625,0.651692708333,
167.41468019,1,1,1,0.79638671875,0.4453125,
167.423322,4,1,1,0.81591796875,0.926432291667,
167.42907701,1,1,1,0.796875,0.43359375,
167.431278629,2,1,1,0.0732421875,0.0657552083333,
167.43471376,3,1,1,0.435546875,0.645833333333,
167.435748333,2,1,1,0.98388671875,0.07421875,
167.443004215,3,1,1,0.3740234375,0.616536458333,
167.44730529,4,1,1,0.8193359375,0.916666666667,
167.450633186,1,1,1,0.796875,0.422526041667,
167.458941637,4,1,1,0.8212890625,0.91015625,
167.459101917,3,1,1,0.32177734375,0.569010416667,
167.461666018,1,1,1,0.79638671875,0.408854166667,
167.469242924,2,1,1,0.0732421875,0.06640625,
167.475511907,4,1,1,0.82373046875,0.901692708333,
167.478938335,1,1,1,0.79296875,0.399088541667,
167.480082743,3,1,1,0.2822265625,0.5078125,
167.49383656,3,1,1,0.25927734375,0.439453125,
167.494515107,4,1,1,0.82568359375,0.89453125,
167.496969138,1,1,1,0.78759765625,0.385416666667,
167.506455625,2,1,1,0.15283203125,0.106770833333,
167.513001045,3,1,1,0.25146484375,0.365885416667,
167.515900397,4,1,1,0.828125,0.888020833333,
167.516216959,1,1,1,0.7822265625,0.372395833333,
167.52533216,4,1,1,0.8291015625,0.882161458333,
167.527271491,3,1,1,0.25732421875,0.295572916667,
167.528946537,1,1,1,0.77587890625,0.360677083333,
167.540063438,4,1,1,0.830078125,0.876302083333,
167.543483397,1,1,1,0.76806640625,0.349609375,
167.548738176,3,1,1,0.28173828125,0.229817708333,
167.5604287,3,1,1,0.31982421875,0.173828125,
167.562996632,2,1,1,0.900390625,0.12109375,
167.563396257,4,1,1,0.8310546875,0.871744791667,
167.566039454,2,1,1,0.15283203125,0.110026041667,
167.567339613,1,1,1,0.7568359375,0.337239583333,
167.57521801,3,1,1,0.3662109375,0.129557291667,
167.575584559,4,1,1,0.83251953125,0.865885416667,
167.578619505,1,1,1,0.7470703125,0.326171875,
167.591813701,4,1,1,0.83349609375,0.858072916667,
167.595704676,1,1,1,0.736328125,0.315755208333,
167.597295835,3,1,1,0.41845703125,0.100260416667,
167.60952861,3,1,1,0.47119140625,0.0872395833333,
167.610531726,4,1,1,0.83447265625,0.850911458333,
167.611933875,1,1,1,0.72509765625,0.305338541667,
167.61958565,2,1,1,0.1455078125,0.108723958333,
167.627757767,3,1,1,0.521484375,0.0872395833333,
167.628205171,1,1,1,0.71337890625,0.296223958333,
167.631525175,4,1,1,0.83642578125,0.841145833333,
167.640429873,2,1,1,0.98095703125,0.068359375,
167.643137737,4,1,1,0.83837890625,0.83203125,
167.643306152,2,1,1,0.08740234375,0.0826822916667,
167.644974483,3,1,1,0.5693359375,0.106770833333,
167.646260999,1,1,1,0.70361328125,0.289713541667,
167.656609226,4,1,1,0.83984375,0.821614583333,
167.658791498,2,1,1,0.98193359375,0.068359375,
167.66038108,1,1,1,0.6923828125,0.283203125,
167.665246635,3,1,1,0.611328125,0.141276041667,
167.668482913,2,1,1,0.98291015625,0.068359375,
167.676982102,3,1,1,0.64892578125,0.186848958333,
167.678284295,4,1,1,0.84228515625,0.811197916667,
167.682803152,1,1,1,0.68212890625,0.27734375,
167.686778266,2,1,1,0.06298828125,0.0716145833333,
167.691273423,3,1,1,0.6796875,0.238932291667,
167.692492147,4,1,1,0.84423828125,0.800130208333,
167.695695065,1,1,1,0.67138671875,0.26953125,
167.709097375,4,1,1,0.84619140625,0.788411458333,
167.711319967,1,1,1,0.66015625,0.264322916667,
167.71248198,3,1,1,0.70361328125,0.296223958333,
167.725923818,4,1,1,0.84765625,0.776041666667,
167.727407309,3,1,1,0.716796875,0.357421875,
167.729023469,1,1,1,0.6484375,0.260416666667,
167.746283045,3,1,1,0.716796875,0.421875,
167.748281108,4,1,1,0.84912109375,0.763671875,
167.751315756,1,1,1,0.6376953125,0.256510416667,
167.758318557,4,1,1,0.8505859375,0.748046875,
167.75911224,3,1,1,0.703125,0.479817708333,
167.761866006,1,1,1,0.6259765625,0.253255208333,
167.771553966,2,1,1,0.8994140625,0.117838541667,
167.776381762,4,1,1,0.8515625,0.736979166667,
167.777596396,1,1,1,0.61767578125,0.250651041667,
167.781703927,3,1,1,0.669921875,0.53125,
167.793539419,3,1,1,0.625,0.571614583333,
167.79569553,4,1,1,0.85205078125,0.720052083333,
167.798328661,1,1,1,0.607421875,0.249348958333,
167.808434882,4,1,1,0.85302734375,0.705078125,
167.809813674,3,1,1,0.56884765625,0.600911458333,
167.812801272,1,1,1,0.59814453125,0.248697916667,
167.825429775,4,1,1,0.85302734375,0.6875,
167.82917544,1,1,1,0.59033203125,0.248046875,
167.829439956,3,1,1,0.5087890625,0.611979166667,
167.84167772,4,1,1,0.853515625,0.669921875,
167.850004377,1,1,1,0.5810546875,0.248046875,
167.850313316,3,1,1,0.44677734375,0.609375,
167.860160185,3,1,1,0.38818359375,0.580729166667,
167.864085805,4,1,1,0.853515625,0.651041666667,
167.865522336,2,1,1,0.9892578125,0.0592447916667,
167.867584227,1,1,1,0.57373046875,0.248046875,
167.8758622,4,1,1,0.853515625,0.631510416667,
167.876050157,3,1,1,0.3359375,0.535807291667,
167.877299117,1,1,1,0.56494140625,0.249348958333,
167.89301211,4,1,1,0.853515625,0.610026041667,
167.895846656,1,1,1,0.55712890625,0.251953125,
167.898007756,3,1,1,0.28955078125,0.483723958333,
167.900580639,2,1,1,0.0615234375,0.0455729166667,
167.90985892,3,1,1,0.2529296875,0.428385416667,
167.911668945,4,1,1,0.85302734375,0.5859375,
167.914773534,1,1,1,0.54833984375,0.255208333333,
167.926196945,4,1,1,0.85009765625,0.563151041667,
167.92749681,3,1,1,0.228515625,0.369140625,
167.928854929,1,1,1,0.541015625,0.258463541667,
167.942095365,4,1,1,0.8466796875,0.540364583333,
167.946950595,3,1,1,0.2197265625,0.310546875,
167.948744683,1,1,1,0.5341796875,0.262369791667,
167.95669644,2,1,1,0.11767578125,0.0768229166667,
167.958753158,4,1,1,0.84228515625,0.518229166667,
167.960537825,1,1,1,0.5263671875,0.270833333333,
167.966442577,3,1,1,0.228515625,0.24609375,
167.97203173,2,1,1,0.919921875,0.112630208333,
167.976974025,3,1,1,0.25634765625,0.182942708333,
167.979682497,2,1,1,0.1162109375,0.0768229166667,
167.980635639,4,1,1,0.8359375,0.494140625,
167.984740988,1,1,1,0.5205078125,0.275390625,
167.98898704,2,1,1,0.91845703125,0.11328125,
167.991988757,4,1,1,0.8291015625,0.470703125,
167.993133343,3,1,1,0.2978515625,0.131510416667,
167.995422105,1,1,1,0.5146484375,0.28125,
168.006259605,2,1,1,0.91796875,0.113932291667,
168.00849711,4,1,1,0.818359375,0.4453125,
168.011769246,1,1,1,0.5078125,0.288411458333,
168.014448334,3,1,1,0.349609375,0.0911458333333,
168.02503428,2,1,1,0.11572265625,0.08203125,
168.026727735,3,1,1,0.40478515625,0.068359375,
168.027954425,4,1,1,0.80712890625,0.420572916667,
168.031444446,1,1,1,0.5029296875,0.296223958333,
168.033735753,2,1,1,0.91845703125,0.11328125,
168.04399059,3,1,1,0.45849609375,0.0651041666667,
168.044418805,4,1,1,0.794921875,0.39453125,
168.05002302,1,1,1,0.498046875,0.3046875,
168.058649595,4,1,1,0.7802734375,0.369140625,
168.060849632,3,1,1,0.51025390625,0.0768229166667,
168.06217949,1,1,1,0.4931640625,0.313802083333,
168.073788017,4,1,1,0.76318359375,0.342447916667,
168.076887839,1,1,1,0.48828125,0.324869791667,
168.081912934,3,1,1,0.55810546875,0.106770833333,
168.087508465,2,1,1,0.97900390625,0.0651041666667,
168.094006535,3,1,1,0.6005859375,0.147786458333,
168.09756664,4,1,1,0.74267578125,0.319010416667,
168.101239111,1,1,1,0.486328125,0.334635416667,
168.107611555,2,1,1,0.05859375,0.0501302083333,
168.10825118,4,1,1,0.71875,0.296875,
168.10876686,3,1,1,0.6376953125,0.197916666667,
168.109030567,2,1,1,0.978515625,0.0657552083333,
168.112369121,1,1,1,0.48388671875,0.346354166667,
168.125637999,4,1,1,0.6923828125,0.27734375,
168.127791537,1,1,1,0.4814453125,0.356770833333,
168.130871816,3,1,1,0.67041015625,0.25390625,
168.144658464,4,1,1,0.662109375,0.26171875,
168.144919617,3,1,1,0.69677734375,0.313151041667,
168.146919068,1,1,1,0.48046875,0.369140625,
168.156464704,2,1,1,0.97607421875,0.064453125,
168.160060884,3,1,1,0.7158203125,0.372395833333,
168.161891813,1,1,1,0.47900390625,0.381510416667,
168.164594858,4,1,1,0.63037109375,0.247395833333,
168.175341507,4,1,1,0.59716796875,0.236979166667,
168.17746033,3,1,1,0.7236328125,0.4296875,
168.178925485,1,1,1,0.478515625,0.391276041667,
168.190307739,4,1,1,0.56201171875,0.229817708333,
168.193336483,1,1,1,0.47802734375,0.40234375,
168.198975934,3,1,1,0.7236328125,0.486328125,
168.209360093,3,1,1,0.71240234375,0.537109375,
168.211668421,2,1,1,0.9140625,0.110677083333,
168.213271125,4,1,1,0.525390625,0.224609375,
168.215389628,1,1,1,0.47802734375,0.415364583333,
168.224835166,3,1,1,0.6865234375,0.581380208333,
168.22588425,4,1,1,0.48583984375,0.220703125,
168.228731875,1,1,1,0.47802734375,0.426432291667,
168.24167037,4,1,1,0.4443359375,0.218098958333,
168.246727475,3,1,1,0.65380859375,0.614583333333,
168.247068159,1,1,1,0.47802734375,0.438802083333,
168.260277834,2,1,1,0.12109375,0.0826822916667,
168.260542522,4,1,1,0.4013671875,0.218098958333,
168.260870154,3,1,1,0.61328125,0.636067708333,
168.262160904,2,1,1,0.91455078125,0.111979166667,
168.26314882,1,1,1,0.48046875,0.451171875,
168.266155245,2,1,1,0.12158203125,0.083984375,
168.276826199,3,1,1,0.568359375,0.642578125,
168.277612905,4,1,1,0.35791015625,0.21875,
168.2845029,1,1,1,0.48291015625,0.462890625,
168.29329376,3,1,1,0.52685546875,0.640625,
168.29339858,4,1,1,0.31494140625,0.224609375,
168.29515166,1,1,1,0.486328125,0.475911458333,
168.306308629,4,1,1,0.2734375,0.233072916667,
168.309500675,1,1,1,0.49072265625,0.486979166667,
168.315120188,3,1,1,0.48876953125,0.621744791667,
168.32681059,2,1,1,0.1240234375,0.078125,
168.327145574,3,1,1,0.44873046875,0.59375,
168.32836455,4,1,1,0.23486328125,0.241536458333,
168.332651435,1,1,1,0.49609375,0.498697916667,
168.341034163,3,1,1,0.41064453125,0.55859375,
168.342539045,4,1,1,0.2001953125,0.252604166667,
168.34518958,1,1,1,0.50244140625,0.509765625,
168.358999106,4,1,1,0.16796875,0.264973958333,
168.362033795,1,1,1,0.51220703125,0.522786458333,
168.362709697,3,1,1,0.3759765625,0.518880208333,
168.376060875,4,1,1,0.142578125,0.279296875,
168.37704625,3,1,1,0.34326171875,0.48046875,
168.378674435,1,1,1,0.521484375,0.534505208333,
168.39387068,3,1,1,0.3154296875,0.442057291667,
168.398250376,4,1,1,0.1240234375,0.292317708333,
168.400569161,1,1,1,0.53173828125,0.547526041667,
168.40853885,4,1,1,0.11328125,0.3046875,
168.4092375,3,1,1,0.29443359375,0.397786458333,
168.410617264,2,1,1,0.056640625,0.044921875,
168.411896945,1,1,1,0.54296875,0.560546875,
168.423241215,4,1,1,0.10693359375,0.322265625,
168.425170064,2,1,1,0.90576171875,0.109375,
168.426291551,1,1,1,0.5537109375,0.571614583333,
168.430971537,3,1,1,0.283203125,0.348958333333,
168.443995854,3,1,1,0.283203125,0.296223958333,
168.445803617,4,1,1,0.1064453125,0.345052083333,
168.448938008,1,1,1,0.5654296875,0.584635416667,
168.464427578,4,1,1,0.11181640625,0.375,
168.46457596,3,1,1,0.29150390625,0.245442708333,
168.464723614,1,1,1,0.57666015625,0.597005208333,
168.475642185,4,1,1,0.12744140625,0.404296875,
168.476354445,2,1,1,0.1279296875,0.0885416666667,
168.478060679,2,1,1,0.90576171875,0.111328125,
168.482564895,3,1,1,0.31494140625,0.200520833333,
168.483142163,1,1,1,0.587890625,0.609375,
168.492304435,4,1,1,0.14990234375,0.435546875,
168.494685843,1,1,1,0.59765625,0.620442708333,
168.49962634,3,1,1,0.35009765625,0.158203125,
168.509740762,3,1,1,0.39306640625,0.125,
168.514462885,4,1,1,0.177734375,0.467447916667,
168.516258195,1,1,1,0.6064453125,0.631510416667,
168.525470205,3,1,1,0.4404296875,0.102213541667,
168.526597122,4,1,1,0.208984375,0.498697916667,
168.528243646,1,1,1,0.6142578125,0.640625,
168.540022505,4,1,1,0.24462890625,0.526692708333,
168.54537821,1,1,1,0.62158203125,0.651041666667,
168.548243468,3,1,1,0.48876953125,0.08984375,
168.561848741,3,1,1,0.537109375,0.087890625,
168.562335716,4,1,1,0.28515625,0.549479166667,
168.567282743,1,1,1,0.62841796875,0.660807291667,
168.576062485,4,1,1,0.33056640625,0.56640625,
168.577779355,3,1,1,0.58544921875,0.0904947916667,
168.57840483,1,1,1,0.6337890625,0.66796875,
168.593303923,4,1,1,0.3779296875,0.578125,
168.594604356,3,1,1,0.6318359375,0.104166666667,
168.595139843,1,1,1,0.63916015625,0.676432291667,
168.608316418,4,1,1,0.4267578125,0.584635416667,
168.611517704,1,1,1,0.6435546875,0.686197916667,
168.6164234,3,1,1,0.67724609375,0.12890625,
168.626950453,3,1,1,0.71923828125,0.157552083333,
168.630758093,4,1,1,0.47607421875,0.588541666667,
168.633903542,1,1,1,0.6474609375,0.694010416667,
168.64273229,3,1,1,0.7568359375,0.190104166667,
168.643094653,4,1,1,0.52783203125,0.588541666667,
168.645899522,1,1,1,0.6513671875,0.703776041667,
168.658870945,4,1,1,0.5791015625,0.587890625,
168.663244518,1,1,1,0.65478515625,0.712890625,
168.664529697,3,1,1,0.7900390625,0.227213541667,
168.676502945,3,1,1,0.81884765625,0.266276041667,
168.678095212,4,1,1,0.62841796875,0.581380208333,
168.683534285,1,1,1,0.65625,0.721354166667,
168.693465175,3,1,1,0.841796875,0.306640625,
168.69876463,1,1,1,0.65771484375,0.729817708333,
168.699107952,4,1,1,0.67333984375,0.573567708333,
168.708240922,4,1,1,0.71337890625,0.569661458333,
168.710533552,3,1,1,0.85693359375,0.348307291667,
168.711943894,1,1,1,0.658203125,0.73828125,
168.724228712,4,1,1,0.74560546875,0.569661458333,
168.726924932,1,1,1,0.658203125,0.744791666667,
168.733059925,3,1,1,0.86279296875,0.388671875,
168.743658085,3,1,1,0.86279296875,0.427734375,
168.747203992,4,1,1,0.7666015625,0.5703125,
168.753934905,1,1,1,0.658203125,0.753255208333,
168.758333784,4,1,1,0.78125,0.579427083333,
168.758543126,3,1,1,0.8486328125,0.467447916667,
168.761880742,1,1,1,0.658203125,0.760416666667,
168.770276921,2,1,1,0.97265625,0.0638020833333,
168.775673526,4,1,1,0.787109375,0.589192708333,
168.777774126,2,1,1,0.05419921875,0.0559895833333,
168.779235886,1,1,1,0.6572265625,0.766276041667,
168.779934853,2,1,1,0.90087890625,0.115885416667,
168.780127635,2,1,1,0.134765625,0.0833333333333,
168.780386206,2,1,1,0.97412109375,0.0611979166667,
168.780809936,3,1,1,0.81787109375,0.507161458333,
168.792604609,4,1,1,0.7880859375,0.597005208333,
168.794176559,3,1,1,0.77294921875,0.545572916667,
168.796000319,1,1,1,0.65478515625,0.772786458333,
168.796336178,2,1,1,0.05908203125,0.0572916666667,
168.809635245,3,1,1,0.71728515625,0.578125,
168.810744236,4,1,1,0.78759765625,0.606770833333,
168.813959754,1,1,1,0.65087890625,0.779947916667,
168.82532813,4,1,1,0.77783203125,0.619791666667,
168.827402261,3,1,1,0.66015625,0.59765625,
168.828898395,1,1,1,0.6474609375,0.784505208333,
168.840029937,4,1,1,0.76123046875,0.635416666667,
168.843225375,1,1,1,0.642578125,0.790364583333,
168.84920222,3,1,1,0.60693359375,0.602864583333,
168.860642482,3,1,1,0.5615234375,0.597005208333,
168.863405455,4,1,1,0.74267578125,0.652994791667,
168.870595167,1,1,1,0.63818359375,0.794270833333,
168.875235695,4,1,1,0.72119140625,0.671875,
168.876222781,3,1,1,0.5673828125,0.455078125,
168.877042563,3,1,1,0.5205078125,0.577473958333,
168.878270043,1,1,1,0.6318359375,0.799479166667,
168.88586736,2,1,1,0.05908203125,0.0592447916667,
168.891707305,4,1,1,0.69775390625,0.690755208333,
168.895774734,1,1,1,0.62646484375,0.801432291667,
168.897163882,3,1,1,0.4833984375,0.552734375,
168.91025634,4,1,1,0.6748046875,0.706380208333,
168.912060566,3,1,1,0.44970703125,0.524088541667,
168.913232162,1,1,1,0.61962890625,0.805338541667,
168.927535991,4,1,1,0.65283203125,0.71484375,
168.92861443,3,1,1,0.42138671875,0.489583333333,
168.928913598,1,1,1,0.6142578125,0.807291666667,
168.943010414,4,1,1,0.6337890625,0.720052083333,
168.943607785,3,1,1,0.3974609375,0.455078125,
168.945782785,1,1,1,0.60791015625,0.809244791667,
168.956426116,4,1,1,0.61279296875,0.721354166667,
168.959947614,1,1,1,0.6025390625,0.809895833333,
168.965609294,3,1,1,0.37744140625,0.421223958333,
168.977518985,3,1,1,0.36181640625,0.388020833333,
168.979592973,4,1,1,0.59228515625,0.722005208333,
168.98330692,1,1,1,0.59619140625,0.8125,
168.992605166,3,1,1,0.3515625,0.356770833333,
168.992883973,4,1,1,0.57177734375,0.722005208333,
168.9932913,2,1,1,0.90625,0.110026041667,
168.99581957,1,1,1,0.5908203125,0.8125,
169.008592841,4,1,1,0.55029296875,0.721354166667,
169.011062507,1,1,1,0.583984375,0.813151041667,
169.013312948,3,1,1,0.34716796875,0.331380208333,
169.01678146,2,1,1,0.96630859375,0.0670572916667,
169.026447149,4,1,1,0.52685546875,0.716145833333,
169.027345309,3,1,1,0.3466796875,0.306640625,
169.028392246,2,1,1,0.9814453125,0.0572916666667,
169.029749229,1,1,1,0.57861328125,0.813151041667,
169.038485295,2,1,1,0.9814453125,0.05859375,
169.043890531,3,1,1,0.34814453125,0.286458333333,
169.04806727,4,1,1,0.50439453125,0.7109375,
169.0519901,1,1,1,0.57373046875,0.813151041667,
169.058788231,4,1,1,0.48095703125,0.703776041667,
169.059887631,3,1,1,0.35595703125,0.270182291667,
169.061467115,1,1,1,0.5673828125,0.813151041667,
169.073853992,4,1,1,0.45751953125,0.6953125,
169.076488095,1,1,1,0.5615234375,0.813151041667,
169.082452837,3,1,1,0.50439453125,0.0807291666667,
169.083329486,3,1,1,0.3720703125,0.255208333333,
169.093853815,3,1,1,0.5302734375,0.078125,
169.095729833,4,1,1,0.43408203125,0.686197916667,
169.098321328,1,1,1,0.55615234375,0.810546875,
169.10797649,4,1,1,0.41162109375,0.67578125,
169.110325614,3,1,1,0.560546875,0.078125,
169.111827747,1,1,1,0.55078125,0.80859375,
169.12281602,2,1,1,0.05908203125,0.0533854166667,
169.125487806,4,1,1,0.38916015625,0.6640625,
169.128242671,1,1,1,0.5458984375,0.805989583333,
169.128905224,3,1,1,0.595703125,0.078125,
169.14223652,4,1,1,0.36767578125,0.651692708333,
169.142618312,2,1,1,0.916015625,0.113932291667,
169.146257228,1,1,1,0.54150390625,0.802734375,
169.149847966,3,1,1,0.630859375,0.0846354166667,
169.160567404,3,1,1,0.6689453125,0.0930989583333,
169.16392622,4,1,1,0.3466796875,0.640625,
169.167555782,1,1,1,0.53662109375,0.800130208333,
169.17763494,3,1,1,0.70849609375,0.103515625,
169.17844808,1,1,1,0.53173828125,0.796223958333,
169.18749178,4,1,1,0.3251953125,0.626953125,
169.190201017,4,1,1,0.30419921875,0.611979166667,
169.195876474,1,1,1,0.52734375,0.79296875,
169.198904677,3,1,1,0.74658203125,0.117838541667,
169.210768099,3,1,1,0.78173828125,0.136067708333,
169.212313268,4,1,1,0.28466796875,0.598958333333,
169.214802489,1,1,1,0.5234375,0.788411458333,
169.227675279,4,1,1,0.26611328125,0.583333333333,
169.228351272,3,1,1,0.81494140625,0.160807291667,
169.22871641,1,1,1,0.51953125,0.783854166667,
169.24143115,4,1,1,0.24853515625,0.569010416667,
169.244760224,3,1,1,0.84619140625,0.190755208333,
169.245493464,1,1,1,0.515625,0.779947916667,
169.256792927,4,1,1,0.23193359375,0.552734375,
169.260861985,2,1,1,0.06494140625,0.0618489583333,
169.261158701,1,1,1,0.5126953125,0.776041666667,
169.267632578,3,1,1,0.87451171875,0.223958333333,
169.278271144,3,1,1,0.8984375,0.261067708333,
169.280741313,4,1,1,0.21875,0.540364583333,
169.283988367,1,1,1,0.509765625,0.772135416667,
169.292739494,4,1,1,0.20556640625,0.524739583333,
169.293106551,3,1,1,0.9169921875,0.301432291667,
169.295374207,1,1,1,0.50732421875,0.768229166667,
169.303841706,2,1,1,0.06494140625,0.06640625,
169.305489759,4,1,1,0.1943359375,0.508463541667,
169.311882589,1,1,1,0.5048828125,0.764322916667,
169.314668909,3,1,1,0.93017578125,0.34765625,
169.327146839,3,1,1,0.93798828125,0.397135416667,
169.327611004,4,1,1,0.18505859375,0.491536458333,
169.33131905,1,1,1,0.5029296875,0.759765625,
169.342886657,4,1,1,0.17822265625,0.473958333333,
169.343633886,3,1,1,0.93896484375,0.446614583333,
169.345229401,1,1,1,0.5009765625,0.755208333333,
169.358383949,4,1,1,0.17431640625,0.458333333333,
169.361645489,3,1,1,0.93701171875,0.49609375,
169.362508445,1,1,1,0.49951171875,0.751302083333,
169.374695057,4,1,1,0.171875,0.44140625,
169.377233206,1,1,1,0.498046875,0.746744791667,
169.383150002,3,1,1,0.923828125,0.543619791667,
169.394623232,3,1,1,0.9033203125,0.5859375,
169.397764494,4,1,1,0.17138671875,0.422526041667,
169.400445411,1,1,1,0.4970703125,0.741536458333,
169.408027369,4,1,1,0.17138671875,0.401041666667,
169.408877089,3,1,1,0.87646484375,0.619140625,
169.411888344,1,1,1,0.49560546875,0.736328125,
169.424916253,4,1,1,0.17626953125,0.381510416667,
169.428077977,1,1,1,0.4951171875,0.731119791667,
169.431256369,3,1,1,0.84375,0.64453125,
169.443261064,4,1,1,0.18359375,0.36328125,
