time,target
2014-12-12T12:08:42.428074,100
2014-12-12T12:08:42.646193,100
2014-12-12T12:08:42.847259,100
2014-12-12T12:08:43.051198,100
2014-12-12T12:08:43.302621,100
2014-12-12T12:08:43.483311,100
2014-12-12T12:08:43.711500,100
2014-12-12T12:08:43.932905,100
2014-12-12T12:08:44.142277,100
2014-12-12T12:08:44.356909,100
2014-12-12T12:08:44.570403,100
2014-12-12T12:08:44.781971,100
2014-12-12T12:08:44.987321,100
2014-12-12T12:08:45.202247,100
2014-12-12T12:08:45.407020,100
2014-12-12T12:08:45.614681,100
2014-12-12T12:08:45.830361,100
2014-12-12T12:08:46.043999,100
2014-12-12T12:08:46.257394,100
2014-12-12T12:08:46.463493,100
2014-12-12T12:08:46.694853,100
2014-12-12T12:08:46.895873,100
2014-12-12T12:08:47.118665,100
2014-12-12T12:08:47.326429,100
2014-12-12T12:08:47.542072,100
2014-12-12T12:08:47.755331,100
2014-12-12T12:08:47.961740,100
2014-12-12T12:08:48.182277,100
2014-12-12T12:08:48.387838,100
2014-12-12T12:08:48.598846,100
2014-12-12T12:08:48.802561,100
2014-12-12T12:08:49.021587,100
2014-12-12T12:08:49.234261,100
2014-12-12T12:08:49.440996,100
2014-12-12T12:08:49.645454,100
2014-12-12T12:08:49.852579,100
2014-12-12T12:08:50.066737,100
2014-12-12T12:08:50.272775,100
2014-12-12T12:08:50.490841,100
2014-12-12T12:08:50.710908,100
2014-12-12T12:08:50.921187,100
2014-12-12T12:08:51.126043,100
2014-12-12T12:08:51.339316,100
2014-12-12T12:08:51.539437,100
2014-12-12T12:08:51.756176,100
2014-12-12T12:08:51.967587,100
2014-12-12T12:08:52.184617,100
2014-12-12T12:08:52.390012,100
2014-12-12T12:08:52.602044,100
2014-12-12T12:08:52.808703,100
2014-12-12T12:08:53.021013,100
2014-12-12T12:08:53.223299,100
2014-12-12T12:08:53.425416,100
2014-12-12T12:08:53.638365,100
2014-12-12T12:08:53.847896,100
2014-12-12T12:08:54.050885,100
2014-12-12T12:08:54.254013,100
2014-12-12T12:08:54.465791,100
2014-12-12T12:08:54.689063,100
2014-12-12T12:08:54.901257,100
2014-12-12T12:08:55.113471,100
2014-12-12T12:08:55.326077,100
2014-12-12T12:08:55.538505,100
2014-12-12T12:08:55.754615,100
2014-12-12T12:08:55.968821,100
2014-12-12T12:08:56.200180,100
2014-12-12T12:08:56.401074,100
2014-12-12T12:08:56.614344,100
2014-12-12T12:08:56.816822,100
2014-12-12T12:08:57.035581,100
2014-12-12T12:08:57.247312,100
2014-12-12T12:08:57.459362,100
2014-12-12T12:08:57.672464,100
2014-12-12T12:08:57.888337,100
2014-12-12T12:08:58.114251,100
2014-12-12T12:08:58.319048,100
2014-12-12T12:08:58.536636,100
2014-12-12T12:08:58.745913,100
2014-12-12T12:08:58.950201,3
2014-12-12T12:08:59.160993,3
2014-12-12T12:08:59.371088,3
2014-12-12T12:08:59.589946,3
2014-12-12T12:08:59.805601,3
2014-12-12T12:09:00.010826,3
2014-12-12T12:09:00.216683,3
2014-12-12T12:09:00.421020,3
2014-12-12T12:09:00.623162,3
2014-12-12T12:09:00.826132,3
2014-12-12T12:09:01.037816,3
2014-12-12T12:09:01.264373,3
2014-12-12T12:09:01.452268,3
2014-12-12T12:09:01.670453,3
2014-12-12T12:09:01.878758,3
2014-12-12T12:09:02.095766,3
2014-12-12T12:09:02.368420,3
2014-12-12T12:09:02.540014,3
2014-12-12T12:09:02.761671,3
2014-12-12T12:09:02.975064,3
2014-12-12T12:09:03.177529,3
2014-12-12T12:09:03.392042,3
2014-12-12T12:09:03.584543,3
2014-12-12T12:09:03.798599,3
2014-12-12T12:09:04.007850,3
2014-12-12T12:09:04.218001,3
2014-12-12T12:09:04.421357,3
2014-12-12T12:09:04.635661,3
2014-12-12T12:09:04.841242,3
2014-12-12T12:09:05.057317,3
2014-12-12T12:09:05.276380,3
2014-12-12T12:09:05.479010,3
2014-12-12T12:09:05.713708,3
2014-12-12T12:09:05.921380,3
2014-12-12T12:09:06.125523,3
2014-12-12T12:09:06.336332,3
2014-12-12T12:09:06.541079,3
2014-12-12T12:09:06.749181,3
2014-12-12T12:09:06.960108,3
2014-12-12T12:09:07.166909,3
2014-12-12T12:09:07.379925,3
2014-12-12T12:09:07.583930,3
2014-12-12T12:09:07.850033,3
2014-12-12T12:09:08.007193,3
2014-12-12T12:09:08.217354,3
2014-12-12T12:09:08.427974,3
2014-12-12T12:09:08.635529,3
2014-12-12T12:09:08.854803,3
2014-12-12T12:09:09.070680,3
2014-12-12T12:09:09.279798,3
2014-12-12T12:09:09.483311,3
2014-12-12T12:09:09.699112,3
2014-12-12T12:09:09.903517,3
2014-12-12T12:09:10.114001,3
2014-12-12T12:09:10.324518,3
2014-12-12T12:09:10.544432,3
2014-12-12T12:09:10.761872,3
2014-12-12T12:09:10.978895,3
2014-12-12T12:09:11.217402,3
2014-12-12T12:09:11.421798,3
2014-12-12T12:09:11.635569,3
2014-12-12T12:09:11.850120,3
2014-12-12T12:09:12.054655,3
2014-12-12T12:09:12.293310,3
2014-12-12T12:09:12.485510,3
2014-12-12T12:09:12.697706,3
2014-12-12T12:09:12.917792,3
2014-12-12T12:09:13.120798,3
2014-12-12T12:09:13.335539,3
2014-12-12T12:09:13.538368,3
2014-12-12T12:09:13.754355,3
2014-12-12T12:09:13.960133,3
2014-12-12T12:09:14.162057,3
2014-12-12T12:09:14.362798,3
2014-12-12T12:09:14.577566,3
2014-12-12T12:09:14.787806,3
2014-12-12T12:09:14.991841,3
2014-12-12T12:09:15.217619,3
2014-12-12T12:09:15.421952,3
2014-12-12T12:09:15.639288,3
2014-12-12T12:09:15.847845,3
2014-12-12T12:09:16.054650,3
2014-12-12T12:09:16.261679,3
2014-12-12T12:09:16.478881,3
2014-12-12T12:09:16.704457,3
2014-12-12T12:09:16.925530,3
2014-12-12T12:09:17.134915,3
2014-12-12T12:09:17.354108,3
2014-12-12T12:09:17.557855,3
2014-12-12T12:09:17.773966,3
2014-12-12T12:09:17.983558,3
2014-12-12T12:09:18.202964,3
2014-12-12T12:09:18.416974,3
2014-12-12T12:09:18.620570,3
2014-12-12T12:09:18.850050,3
2014-12-12T12:09:19.039234,3
2014-12-12T12:09:19.252225,3
2014-12-12T12:09:19.455072,3
2014-12-12T12:09:19.662172,3
2014-12-12T12:09:19.882810,3
2014-12-12T12:09:20.090058,3
2014-12-12T12:09:20.304741,3
2014-12-12T12:09:20.515992,3
2014-12-12T12:09:20.731211,3
2014-12-12T12:09:20.964542,3
2014-12-12T12:09:21.144140,3
2014-12-12T12:09:21.345991,3
2014-12-12T12:09:21.548368,3
2014-12-12T12:09:21.768961,3
2014-12-12T12:09:21.989182,3
2014-12-12T12:09:22.208190,3
2014-12-12T12:09:22.427430,3
2014-12-12T12:09:22.650203,3
2014-12-12T12:09:22.869070,3
2014-12-12T12:09:23.074940,3
2014-12-12T12:09:23.295739,3
2014-12-12T12:09:23.518368,3
2014-12-12T12:09:23.734366,3
2014-12-12T12:09:23.939714,3
2014-12-12T12:09:24.146273,3
2014-12-12T12:09:24.361724,3
2014-12-12T12:09:24.572596,3
2014-12-12T12:09:24.793057,3
2014-12-12T12:09:25.002726,3
2014-12-12T12:09:25.208002,3
2014-12-12T12:09:25.471025,3
2014-12-12T12:09:25.644367,3
2014-12-12T12:09:25.857108,3
2014-12-12T12:09:26.063567,3
2014-12-12T12:09:26.276368,3
2014-12-12T12:09:26.509942,3
2014-12-12T12:09:26.698169,3
2014-12-12T12:09:26.909776,3
2014-12-12T12:09:27.117105,3
2014-12-12T12:09:27.320483,3
2014-12-12T12:09:27.531367,3
2014-12-12T12:09:27.734539,3
2014-12-12T12:09:27.954779,3
2014-12-12T12:09:28.160889,3
2014-12-12T12:09:28.373765,3
2014-12-12T12:09:28.592845,3
2014-12-12T12:09:28.807111,3
2014-12-12T12:09:29.022820,3
2014-12-12T12:09:29.230054,3
2014-12-12T12:09:29.447287,3
2014-12-12T12:09:29.649535,3
2014-12-12T12:09:29.868313,3
2014-12-12T12:09:30.082644,3
2014-12-12T12:09:30.297569,3
2014-12-12T12:09:30.516571,3
2014-12-12T12:09:30.727701,3
2014-12-12T12:09:30.956831,3
2014-12-12T12:09:31.144851,3
2014-12-12T12:09:31.358226,3
2014-12-12T12:09:31.578006,3
2014-12-12T12:09:31.790091,3
2014-12-12T12:09:32.071876,3
2014-12-12T12:09:32.196361,3
2014-12-12T12:09:32.399616,3
2014-12-12T12:09:32.620444,3
2014-12-12T12:09:32.824509,3
2014-12-12T12:09:33.029532,3
2014-12-12T12:09:33.243584,3
2014-12-12T12:09:33.462331,3
2014-12-12T12:09:33.682265,3
2014-12-12T12:09:33.901951,3
2014-12-12T12:09:34.106904,3
2014-12-12T12:09:34.315006,3
2014-12-12T12:09:34.532213,3
2014-12-12T12:09:34.743527,3
2014-12-12T12:09:34.964650,3
2014-12-12T12:09:35.175401,3
2014-12-12T12:09:35.381549,3
2014-12-12T12:09:35.585616,3
2014-12-12T12:09:35.790595,3
2014-12-12T12:09:36.000479,3
2014-12-12T12:09:36.222172,3
2014-12-12T12:09:36.433123,3
2014-12-12T12:09:36.648122,3
2014-12-12T12:09:36.863143,3
2014-12-12T12:09:37.063745,3
2014-12-12T12:09:37.265670,3
2014-12-12T12:09:37.488552,3
2014-12-12T12:09:37.714764,3
2014-12-12T12:09:37.919028,3
2014-12-12T12:09:38.139961,3
2014-12-12T12:09:38.351122,3
2014-12-12T12:09:38.617172,3
2014-12-12T12:09:38.769750,3
2014-12-12T12:09:38.974042,3
2014-12-12T12:09:39.215821,3
2014-12-12T12:09:39.424908,3
2014-12-12T12:09:39.639351,3
2014-12-12T12:09:39.847896,3
2014-12-12T12:09:40.049029,3
2014-12-12T12:09:40.260817,3
2014-12-12T12:09:40.464412,3
2014-12-12T12:09:40.674297,3
2014-12-12T12:09:40.876795,3
2014-12-12T12:09:41.093444,3
2014-12-12T12:09:41.305183,3
2014-12-12T12:09:41.518316,3
2014-12-12T12:09:41.731598,3
2014-12-12T12:09:41.951387,3
2014-12-12T12:09:42.152259,3
2014-12-12T12:09:42.355023,3
2014-12-12T12:09:42.574680,3
2014-12-12T12:09:42.788135,3
2014-12-12T12:09:43.016004,3
2014-12-12T12:09:43.216808,3
2014-12-12T12:09:43.427740,3
2014-12-12T12:09:43.651310,3
2014-12-12T12:09:43.857664,3
2014-12-12T12:09:44.113171,3
2014-12-12T12:09:44.273475,3
2014-12-12T12:09:44.490672,3
2014-12-12T12:09:44.718508,3
2014-12-12T12:09:44.929846,3
2014-12-12T12:09:45.132649,3
2014-12-12T12:09:45.349826,3
2014-12-12T12:09:45.570007,3
2014-12-12T12:09:45.789054,3
2014-12-12T12:09:46.001556,3
2014-12-12T12:09:46.210595,3
2014-12-12T12:09:46.422937,3
2014-12-12T12:09:46.632812,3
2014-12-12T12:09:46.839671,3
2014-12-12T12:09:47.043529,3
2014-12-12T12:09:47.250435,3
2014-12-12T12:09:47.457557,3
2014-12-12T12:09:47.664663,3
2014-12-12T12:09:47.872484,3
2014-12-12T12:09:48.081052,3
2014-12-12T12:09:48.291440,3
2014-12-12T12:09:48.544164,3
2014-12-12T12:09:48.718770,3
2014-12-12T12:09:48.925233,3
2014-12-12T12:09:49.129486,3
2014-12-12T12:09:49.333957,3
2014-12-12T12:09:49.534597,3
2014-12-12T12:09:49.751928,3
2014-12-12T12:09:49.961274,3
2014-12-12T12:09:50.179155,3
2014-12-12T12:09:50.397956,3
2014-12-12T12:09:50.615128,3
2014-12-12T12:09:50.828762,3
2014-12-12T12:09:51.046108,3
2014-12-12T12:09:51.247105,3
2014-12-12T12:09:51.458350,3
2014-12-12T12:09:51.680252,3
2014-12-12T12:09:51.903304,3
2014-12-12T12:09:52.113155,3
2014-12-12T12:09:52.325740,3
2014-12-12T12:09:52.545275,3
2014-12-12T12:09:52.765004,3
2014-12-12T12:09:52.968151,3
2014-12-12T12:09:53.185167,3
2014-12-12T12:09:53.391014,3
2014-12-12T12:09:53.599315,3
2014-12-12T12:09:53.814926,3
2014-12-12T12:09:54.019212,3
2014-12-12T12:09:54.236797,3
2014-12-12T12:09:54.438783,3
2014-12-12T12:09:54.645857,3
2014-12-12T12:09:54.859232,3
2014-12-12T12:09:55.105905,3
2014-12-12T12:09:55.280838,3
2014-12-12T12:09:55.500260,3
2014-12-12T12:09:55.706592,3
2014-12-12T12:09:55.925482,3
2014-12-12T12:09:56.196608,3
2014-12-12T12:09:56.358897,3
2014-12-12T12:09:56.581720,3
2014-12-12T12:09:56.798555,3
2014-12-12T12:09:57.015159,3
2014-12-12T12:09:57.230191,3
2014-12-12T12:09:57.434909,3
2014-12-12T12:09:57.655101,3
2014-12-12T12:09:57.863731,3
2014-12-12T12:09:58.080643,3
2014-12-12T12:09:58.287395,3
2014-12-12T12:09:58.488090,3
2014-12-12T12:09:58.712348,3
2014-12-12T12:09:58.921178,100
2014-12-12T12:09:59.132066,100
2014-12-12T12:09:59.352033,100
2014-12-12T12:09:59.566574,100
2014-12-12T12:09:59.782677,100
2014-12-12T12:09:59.991182,100
2014-12-12T12:10:00.214631,100
2014-12-12T12:10:00.430535,100
2014-12-12T12:10:00.649520,100
2014-12-12T12:10:00.857565,100
2014-12-12T12:10:01.068942,100
2014-12-12T12:10:01.278873,100
2014-12-12T12:10:01.492440,100
2014-12-12T12:10:01.723287,100
2014-12-12T12:10:01.936610,100
2014-12-12T12:10:02.154167,100
2014-12-12T12:10:02.363121,100
2014-12-12T12:10:02.578287,100
2014-12-12T12:10:02.812161,100
2014-12-12T12:10:03.019948,100
2014-12-12T12:10:03.225599,100
2014-12-12T12:10:03.431808,100
2014-12-12T12:10:03.641578,100
2014-12-12T12:10:03.871499,100
2014-12-12T12:10:04.075613,100
2014-12-12T12:10:04.300225,100
2014-12-12T12:10:04.527735,100
2014-12-12T12:10:04.728895,100
2014-12-12T12:10:04.945943,100
2014-12-12T12:10:05.151145,100
2014-12-12T12:10:05.352892,100
2014-12-12T12:10:05.565062,100
2014-12-12T12:10:05.783717,100
2014-12-12T12:10:06.013206,100
2014-12-12T12:10:06.218486,100
2014-12-12T12:10:06.421849,100
2014-12-12T12:10:06.639430,100
2014-12-12T12:10:06.848296,100
2014-12-12T12:10:07.064826,100
2014-12-12T12:10:07.272669,100
2014-12-12T12:10:07.487512,100
2014-12-12T12:10:07.722642,100
2014-12-12T12:10:07.935689,100
2014-12-12T12:10:08.140029,100
2014-12-12T12:10:08.343812,100
2014-12-12T12:10:08.559934,100
2014-12-12T12:10:08.767032,100
2014-12-12T12:10:08.982898,100
2014-12-12T12:10:09.194093,100
2014-12-12T12:10:09.411319,100
2014-12-12T12:10:09.619950,100
2014-12-12T12:10:09.821282,100
2014-12-12T12:10:10.041882,100
2014-12-12T12:10:10.247309,100
2014-12-12T12:10:10.465052,100
2014-12-12T12:10:10.668200,100
2014-12-12T12:10:10.870241,100
2014-12-12T12:10:11.083594,100
2014-12-12T12:10:11.292992,100
2014-12-12T12:10:11.508580,100
2014-12-12T12:10:11.716017,100
2014-12-12T12:10:11.933891,100
2014-12-12T12:10:12.145785,100
2014-12-12T12:10:12.364582,100
2014-12-12T12:10:12.574322,100
2014-12-12T12:10:12.776079,100
2014-12-12T12:10:12.979950,100
2014-12-12T12:10:13.209279,100
2014-12-12T12:10:13.410158,100
2014-12-12T12:10:13.617842,100
2014-12-12T12:10:13.822678,100
2014-12-12T12:10:14.029254,100
2014-12-12T12:10:14.249347,100
2014-12-12T12:10:14.471656,100
2014-12-12T12:10:14.707413,100
2014-12-12T12:10:14.916514,100
2014-12-12T12:10:15.139039,100
2014-12-12T12:10:15.351414,100
2014-12-12T12:10:15.572511,100
2014-12-12T12:10:15.792577,100
2014-12-12T12:10:16.002606,100
2014-12-12T12:10:16.204495,100
2014-12-12T12:10:16.424745,100
2014-12-12T12:10:16.642024,100
2014-12-12T12:10:16.843142,100
2014-12-12T12:10:17.053000,100
2014-12-12T12:10:17.259026,100
2014-12-12T12:10:17.459648,100
2014-12-12T12:10:17.687936,100
2014-12-12T12:10:17.890324,100
2014-12-12T12:10:18.113003,100
2014-12-12T12:10:18.313484,100
2014-12-12T12:10:18.523134,100
2014-12-12T12:10:18.740880,100
2014-12-12T12:10:18.943123,7
2014-12-12T12:10:19.150618,7
2014-12-12T12:10:19.362052,7
2014-12-12T12:10:19.580502,7
2014-12-12T12:10:19.795298,7
2014-12-12T12:10:20.009402,7
2014-12-12T12:10:20.214103,7
2014-12-12T12:10:20.433879,7
2014-12-12T12:10:20.634613,7
2014-12-12T12:10:20.865984,7
2014-12-12T12:10:21.067213,7
2014-12-12T12:10:21.283681,7
2014-12-12T12:10:21.492080,7
2014-12-12T12:10:21.692996,7
2014-12-12T12:10:21.912249,7
2014-12-12T12:10:22.122341,7
2014-12-12T12:10:22.332008,7
2014-12-12T12:10:22.541413,7
2014-12-12T12:10:22.752440,7
2014-12-12T12:10:23.007492,7
2014-12-12T12:10:23.202008,7
2014-12-12T12:10:23.412284,7
2014-12-12T12:10:23.614410,7
2014-12-12T12:10:23.835173,7
2014-12-12T12:10:24.118777,7
2014-12-12T12:10:24.264898,7
2014-12-12T12:10:24.474334,7
2014-12-12T12:10:24.697168,7
2014-12-12T12:10:24.908668,7
2014-12-12T12:10:25.121562,7
2014-12-12T12:10:25.322477,7
2014-12-12T12:10:25.531557,7
2014-12-12T12:10:25.753086,7
2014-12-12T12:10:25.970580,7
2014-12-12T12:10:26.186197,7
2014-12-12T12:10:26.412185,7
2014-12-12T12:10:26.625305,7
2014-12-12T12:10:26.842724,7
2014-12-12T12:10:27.054335,7
2014-12-12T12:10:27.258670,7
2014-12-12T12:10:27.462762,7
2014-12-12T12:10:27.690174,7
2014-12-12T12:10:27.893031,7
2014-12-12T12:10:28.097242,7
2014-12-12T12:10:28.318193,7
2014-12-12T12:10:28.537222,7
2014-12-12T12:10:28.733043,7
2014-12-12T12:10:28.953500,7
2014-12-12T12:10:29.157802,7
2014-12-12T12:10:29.374782,7
2014-12-12T12:10:29.643324,7
2014-12-12T12:10:29.796340,7
2014-12-12T12:10:30.009921,7
2014-12-12T12:10:30.229214,7
2014-12-12T12:10:30.448915,7
2014-12-12T12:10:30.727929,7
2014-12-12T12:10:30.891270,7
2014-12-12T12:10:31.107907,7
2014-12-12T12:10:31.310863,7
2014-12-12T12:10:31.519844,7
2014-12-12T12:10:31.725337,7
2014-12-12T12:10:31.940024,7
2014-12-12T12:10:32.151116,7
2014-12-12T12:10:32.362018,7
2014-12-12T12:10:32.568425,7
2014-12-12T12:10:32.784230,7
2014-12-12T12:10:32.998762,7
2014-12-12T12:10:33.214514,7
2014-12-12T12:10:33.421364,7
2014-12-12T12:10:33.632589,7
2014-12-12T12:10:33.852226,7
2014-12-12T12:10:34.093155,7
2014-12-12T12:10:34.275351,7
2014-12-12T12:10:34.493639,7
2014-12-12T12:10:34.712248,7
2014-12-12T12:10:34.932079,7
2014-12-12T12:10:35.191400,7
2014-12-12T12:10:35.363284,7
2014-12-12T12:10:35.566658,7
2014-12-12T12:10:35.768408,7
2014-12-12T12:10:35.979690,7
2014-12-12T12:10:36.184951,7
2014-12-12T12:10:36.397639,7
2014-12-12T12:10:36.609114,7
2014-12-12T12:10:36.816990,7
2014-12-12T12:10:37.033710,7
2014-12-12T12:10:37.247575,7
2014-12-12T12:10:37.468784,7
2014-12-12T12:10:37.702051,7
2014-12-12T12:10:37.913902,7
2014-12-12T12:10:38.125021,7
2014-12-12T12:10:38.337769,7
2014-12-12T12:10:38.556072,7
2014-12-12T12:10:38.770982,7
2014-12-12T12:10:38.983047,7
2014-12-12T12:10:39.198917,7
2014-12-12T12:10:39.417590,7
2014-12-12T12:10:39.667315,7
2014-12-12T12:10:39.853516,7
2014-12-12T12:10:40.067500,7
2014-12-12T12:10:40.274214,7
2014-12-12T12:10:40.482792,7
2014-12-12T12:10:40.773426,7
2014-12-12T12:10:40.932896,7
2014-12-12T12:10:41.144286,7
2014-12-12T12:10:41.356078,7
2014-12-12T12:10:41.571148,7
2014-12-12T12:10:41.815712,7
2014-12-12T12:10:41.999526,7
2014-12-12T12:10:42.229365,7
2014-12-12T12:10:42.433911,7
2014-12-12T12:10:42.653146,7
2014-12-12T12:10:42.867573,7
2014-12-12T12:10:43.076479,7
2014-12-12T12:10:43.283576,7
2014-12-12T12:10:43.498005,7
2014-12-12T12:10:43.725761,7
2014-12-12T12:10:43.943826,7
2014-12-12T12:10:44.165593,7
2014-12-12T12:10:44.377928,7
2014-12-12T12:10:44.580547,7
2014-12-12T12:10:44.787969,7
2014-12-12T12:10:45.003015,7
2014-12-12T12:10:45.214629,7
2014-12-12T12:10:45.423135,7
2014-12-12T12:10:45.639854,7
2014-12-12T12:10:45.843347,7
2014-12-12T12:10:46.054896,7
2014-12-12T12:10:46.311658,7
2014-12-12T12:10:46.483491,7
2014-12-12T12:10:46.691352,7
2014-12-12T12:10:46.911333,7
2014-12-12T12:10:47.133778,7
2014-12-12T12:10:47.414179,7
2014-12-12T12:10:47.556709,7
2014-12-12T12:10:47.759152,7
2014-12-12T12:10:47.968060,7
2014-12-12T12:10:48.206404,7
2014-12-12T12:10:48.410006,7
2014-12-12T12:10:48.610591,7
2014-12-12T12:10:48.829178,7
2014-12-12T12:10:49.044804,7
2014-12-12T12:10:49.260242,7
2014-12-12T12:10:49.478009,7
2014-12-12T12:10:49.696540,7
2014-12-12T12:10:49.900945,7
2014-12-12T12:10:50.119798,7
2014-12-12T12:10:50.325154,7
2014-12-12T12:10:50.537890,7
2014-12-12T12:10:50.757493,7
2014-12-12T12:10:50.968376,7
2014-12-12T12:10:51.201537,7
2014-12-12T12:10:51.403125,7
2014-12-12T12:10:51.620015,7
2014-12-12T12:10:51.865000,7
2014-12-12T12:10:52.048608,7
2014-12-12T12:10:52.259474,7
2014-12-12T12:10:52.478000,7
2014-12-12T12:10:52.694688,7
2014-12-12T12:10:52.964092,7
2014-12-12T12:10:53.112961,7
2014-12-12T12:10:53.314302,7
2014-12-12T12:10:53.524192,7
2014-12-12T12:10:53.743291,7
2014-12-12T12:10:53.957610,7
2014-12-12T12:10:54.231608,7
2014-12-12T12:10:54.436512,7
2014-12-12T12:10:54.655939,7
2014-12-12T12:10:54.863507,7
2014-12-12T12:10:55.081195,7
2014-12-12T12:10:55.294730,7
2014-12-12T12:10:55.508924,7
2014-12-12T12:10:55.714055,7
2014-12-12T12:10:55.930229,7
2014-12-12T12:10:56.144719,7
2014-12-12T12:10:56.358414,7
2014-12-12T12:10:56.560001,7
2014-12-12T12:10:56.778673,7
2014-12-12T12:10:56.998167,7
2014-12-12T12:10:57.214123,7
2014-12-12T12:10:57.435854,7
2014-12-12T12:10:57.640339,7
2014-12-12T12:10:57.845358,7
2014-12-12T12:10:58.055888,7
2014-12-12T12:10:58.266786,7
2014-12-12T12:10:58.524433,7
2014-12-12T12:10:58.699796,7
2014-12-12T12:10:58.919119,7
2014-12-12T12:10:59.125262,7
2014-12-12T12:10:59.341942,7
2014-12-12T12:10:59.639349,7
2014-12-12T12:10:59.781564,7
2014-12-12T12:10:59.988881,7
2014-12-12T12:11:00.188471,7
2014-12-12T12:11:00.392869,7
2014-12-12T12:11:00.612029,7
2014-12-12T12:11:00.844781,7
2014-12-12T12:11:01.054452,7
2014-12-12T12:11:01.275187,7
2014-12-12T12:11:01.479647,7
2014-12-12T12:11:01.698511,7
2014-12-12T12:11:01.928754,7
2014-12-12T12:11:02.149107,7
2014-12-12T12:11:02.364476,7
2014-12-12T12:11:02.582805,7
2014-12-12T12:11:02.793345,7
2014-12-12T12:11:03.021741,7
2014-12-12T12:11:03.234476,7
2014-12-12T12:11:03.453014,7
2014-12-12T12:11:03.679795,7
2014-12-12T12:11:03.900653,7
2014-12-12T12:11:04.127534,7
2014-12-12T12:11:04.335846,7
2014-12-12T12:11:04.539662,7
2014-12-12T12:11:04.753866,7
2014-12-12T12:11:04.974417,7
2014-12-12T12:11:05.188923,7
2014-12-12T12:11:05.397701,7
2014-12-12T12:11:05.608441,7
2014-12-12T12:11:05.820397,7
2014-12-12T12:11:06.026932,7
2014-12-12T12:11:06.269591,7
2014-12-12T12:11:06.465454,7
2014-12-12T12:11:06.695261,7
2014-12-12T12:11:06.913039,7
2014-12-12T12:11:07.128192,7
2014-12-12T12:11:07.359633,7
2014-12-12T12:11:07.550369,7
2014-12-12T12:11:07.768278,7
2014-12-12T12:11:07.975301,7
2014-12-12T12:11:08.210076,7
2014-12-12T12:11:08.420506,7
2014-12-12T12:11:08.626470,7
2014-12-12T12:11:08.828514,7
2014-12-12T12:11:09.041158,7
2014-12-12T12:11:09.253284,7
2014-12-12T12:11:09.455024,7
2014-12-12T12:11:09.677244,7
2014-12-12T12:11:09.879594,7
2014-12-12T12:11:10.092196,7
2014-12-12T12:11:10.306520,7
2014-12-12T12:11:10.515645,7
2014-12-12T12:11:10.751832,7
2014-12-12T12:11:10.934633,7
2014-12-12T12:11:11.147950,7
2014-12-12T12:11:11.353923,7
2014-12-12T12:11:11.558507,7
2014-12-12T12:11:11.785452,7
2014-12-12T12:11:11.977459,7
2014-12-12T12:11:12.197214,7
2014-12-12T12:11:12.412803,7
2014-12-12T12:11:12.616653,7
2014-12-12T12:11:12.825742,7
2014-12-12T12:11:13.029126,7
2014-12-12T12:11:13.250262,7
2014-12-12T12:11:13.460009,7
2014-12-12T12:11:13.666838,7
2014-12-12T12:11:13.876714,7
2014-12-12T12:11:14.080323,7
2014-12-12T12:11:14.295290,7
2014-12-12T12:11:14.508834,7
2014-12-12T12:11:14.728290,7
2014-12-12T12:11:14.937141,7
2014-12-12T12:11:15.192261,7
2014-12-12T12:11:15.349044,7
2014-12-12T12:11:15.560599,7
2014-12-12T12:11:15.776406,7
2014-12-12T12:11:15.990271,7
2014-12-12T12:11:16.211264,7
2014-12-12T12:11:16.407436,7
2014-12-12T12:11:16.615869,7
2014-12-12T12:11:16.824696,7
2014-12-12T12:11:17.029464,7
2014-12-12T12:11:17.246482,7
2014-12-12T12:11:17.452384,7
2014-12-12T12:11:17.686049,7
2014-12-12T12:11:17.896647,7
2014-12-12T12:11:18.107913,7
2014-12-12T12:11:18.315745,7
2014-12-12T12:11:18.521437,7
2014-12-12T12:11:18.726177,7
2014-12-12T12:11:18.927550,100
2014-12-12T12:11:19.146778,100
2014-12-12T12:11:19.358960,100
2014-12-12T12:11:19.589119,100
2014-12-12T12:11:19.780058,100
2014-12-12T12:11:19.984296,100
2014-12-12T12:11:20.215453,100
2014-12-12T12:11:20.427537,100
2014-12-12T12:11:20.668172,100
2014-12-12T12:11:20.856594,100
2014-12-12T12:11:21.072884,100
2014-12-12T12:11:21.288615,100
2014-12-12T12:11:21.501680,100
2014-12-12T12:11:21.711742,100
2014-12-12T12:11:21.922786,100
2014-12-12T12:11:22.134432,100
2014-12-12T12:11:22.340384,100
2014-12-12T12:11:22.542128,100
2014-12-12T12:11:22.757767,100
2014-12-12T12:11:22.974993,100
2014-12-12T12:11:23.187692,100
2014-12-12T12:11:23.393664,100
2014-12-12T12:11:23.609221,100
2014-12-12T12:11:23.833070,100
2014-12-12T12:11:24.046666,100
2014-12-12T12:11:24.267025,100
2014-12-12T12:11:24.475980,100
2014-12-12T12:11:24.691074,100
2014-12-12T12:11:24.907650,100
2014-12-12T12:11:25.126657,100
2014-12-12T12:11:25.343840,100
2014-12-12T12:11:25.561777,100
2014-12-12T12:11:25.774572,100
2014-12-12T12:11:25.977673,100
2014-12-12T12:11:26.201835,100
2014-12-12T12:11:26.408089,100
2014-12-12T12:11:26.622597,100
2014-12-12T12:11:26.836712,100
2014-12-12T12:11:27.044410,100
2014-12-12T12:11:27.256581,100
2014-12-12T12:11:27.457659,100
